holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,temp_c,hour,day_of_week,is_weekend,hour_sin,hour_cos,temp_c_scaled,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_precipitation,total_precipitation,is_overcast,is_clear,is_severe_weather,temp_c_zscore,traffic_volume_zscore,temp_c_minmax,traffic_volume_minmax,congestion_category
Nan,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26 01:00:00,286,10,7.0,1,2,0,0.25881904510252074,0.9659258262890683,0.9035056600122553,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.07909281366704546,-1.4965708505973114,0.9035056600122553,0.039285714285714285,Low
Nan,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26 02:00:00,223,10,7.0,2,2,0,0.49999999999999994,0.8660254037844387,0.9035056600122553,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.07909281366704546,-1.5282776667902755,0.9035056600122553,0.03063186813186813,Low
Nan,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26 03:00:00,326,10,6.08,3,2,0,0.7071067811865476,0.7071067811865476,0.9005385880607604,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.1480648477184815,-1.476439538728763,0.9005385880607604,0.04478021978021978,Low
Nan,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26 04:00:00,823,10,6.08,4,2,0,0.8660254037844386,0.5000000000000001,0.9005385880607604,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.1480648477184815,-1.2263079887620467,0.9005385880607604,0.11304945054945055,Low
Nan,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26 05:00:00,2716,10,6.08,5,2,0,0.9659258262890683,0.25881904510252074,0.9005385880607604,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.1480648477184815,-0.2735936545829847,0.9005385880607604,0.3730769230769231,Medium
Nan,278.976,0.0,0.0,100,Rain,moderate rain,2016-10-26 06:00:00,5270,10,5.83,6,2,0,1.0,6.123233995736766e-17,0.8997323185087237,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.16680724827593693,1.0117906082238428,0.8997323185087237,0.7239010989010989,High
Nan,278.976,0.0,0.0,100,Rain,moderate rain,2016-10-26 07:00:00,5380,10,5.83,7,2,0,0.9659258262890683,-0.25881904510252063,0.8997323185087237,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.16680724827593693,1.0671517158623514,0.8997323185087237,0.739010989010989,High
Nan,278.976,0.0,0.0,100,Rain,moderate rain,2016-10-26 08:00:00,5120,10,5.83,8,2,0,0.8660254037844387,-0.4999999999999998,0.8997323185087237,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.16680724827593693,0.9362981887167855,0.8997323185087237,0.7032967032967034,High
Nan,279.589,0.0,0.0,92,Rain,light rain,2016-10-26 09:00:00,4466,10,6.44,9,2,0,0.7071067811865476,-0.7071067811865475,0.9016996162156932,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.12107579091574563,0.6071512396660161,0.9016996162156932,0.6134615384615385,Medium
Nan,279.589,0.0,0.0,92,Rain,light rain,2016-10-26 10:00:00,4201,10,6.44,10,2,0,0.49999999999999994,-0.8660254037844387,0.9016996162156932,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.12107579091574563,0.4737812985368817,0.9016996162156932,0.5770604395604395,Medium
Nan,279.589,0.0,0.0,92,Rain,light rain,2016-10-26 11:00:00,4159,10,6.44,11,2,0,0.258819045102521,-0.9659258262890682,0.9016996162156932,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.12107579091574563,0.4526434210749057,0.9016996162156932,0.5712912087912088,Medium
Nan,279.903,0.0,0.0,92,Rain,light rain,2016-10-26 12:00:00,4372,10,6.75,12,2,0,1.2246467991473532e-16,-1.0,0.9026993904602186,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.09783521422450091,0.559842656774927,0.9026993904602186,0.6005494505494505,Medium
Nan,279.903,0.0,0.0,92,Rain,light rain,2016-10-26 13:00:00,4362,10,6.75,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9026993904602186,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.09783521422450091,0.5548098288077897,0.9026993904602186,0.5991758241758242,Medium
Nan,279.903,0.0,0.0,92,Rain,light rain,2016-10-26 14:00:00,4632,10,6.75,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9026993904602186,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.09783521422450091,0.6906961839204927,0.9026993904602186,0.6362637362637362,High
Nan,279.925,0.0,0.0,92,Rain,light rain,2016-10-26 15:00:00,4756,10,6.78,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9027961428064629,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.09558612615760624,0.7531032507129933,0.9027961428064629,0.6532967032967033,High
Nan,279.925,0.0,0.0,92,Rain,light rain,2016-10-26 16:00:00,6171,10,6.78,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9027961428064629,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.09558612615760624,1.4652484080628998,0.9027961428064629,0.8476648351648352,High
Nan,279.925,0.0,0.0,92,Rain,light rain,2016-10-26 17:00:00,6000,10,6.78,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9027961428064629,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,-0.09558612615760624,1.3791870498248544,0.9027961428064629,0.8241758241758241,High
Nan,279.178,0.0,0.0,80,Clouds,broken clouds,2016-10-26 18:00:00,4458,10,6.03,18,2,0,-1.0,-1.8369701987210297e-16,0.900377334150353,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.15181332782997256,0.6031249772923064,0.900377334150353,0.6123626373626374,Medium
Nan,279.178,0.0,0.0,80,Clouds,broken clouds,2016-10-26 19:00:00,2993,10,6.03,19,2,0,-0.9659258262890684,0.2588190451025203,0.900377334150353,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.15181332782997256,-0.1341843198932857,0.900377334150353,0.4111263736263736,Medium
Nan,279.178,0.0,0.0,80,Clouds,broken clouds,2016-10-26 20:00:00,2446,10,6.03,20,2,0,-0.8660254037844386,0.5000000000000001,0.900377334150353,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.15181332782997256,-0.40948000969568765,0.900377334150353,0.335989010989011,Medium
Nan,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26 21:00:00,1970,10,4.87,21,2,0,-0.7071067811865477,0.7071067811865474,0.8966362434289031,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.23877806641656585,-0.6490426209314158,0.8966362434289031,0.2706043956043956,Low
Nan,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26 22:00:00,1408,10,4.87,22,2,0,-0.5000000000000004,0.8660254037844384,0.8966362434289031,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.23877806641656585,-0.9318875526845236,0.8966362434289031,0.1934065934065934,Low
Nan,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26 23:00:00,2202,10,4.87,23,2,0,-0.25881904510252157,0.9659258262890681,0.8966362434289031,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.23877806641656585,-0.532281012093834,0.8966362434289031,0.30247252747252745,Medium
Nan,277.635,0.0,0.0,80,Clouds,broken clouds,2016-10-27 00:00:00,589,10,4.49,0,3,0,0.0,1.0,0.8954107137098074,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.2672665152638981,-1.344076163193056,0.8954107137098074,0.08090659340659341,Low
Nan,277.635,0.0,0.0,80,Clouds,broken clouds,2016-10-27 01:00:00,325,10,4.49,1,3,0,0.25881904510252074,0.9659258262890683,0.8954107137098074,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.2672665152638981,-1.4769428215254765,0.8954107137098074,0.044642857142857144,Low
Nan,277.635,0.0,0.0,80,Clouds,broken clouds,2016-10-27 02:00:00,245,10,4.49,2,3,0,0.49999999999999994,0.8660254037844387,0.8954107137098074,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,-0.2672665152638981,-1.5172054452625738,0.8954107137098074,0.03365384615384615,Low
Nan,276.07,0.0,0.0,56,Clouds,broken clouds,2016-10-27 03:00:00,352,10,2.92,3,3,0,0.7071067811865476,0.7071067811865476,0.8903473409230174,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.3849687907647183,-1.4633541860142063,0.8903473409230174,0.04835164835164835,Low
Nan,276.07,0.0,0.0,56,Clouds,broken clouds,2016-10-27 04:00:00,835,10,2.92,4,3,0,0.8660254037844386,0.5000000000000001,0.8903473409230174,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.3849687907647183,-1.220268595201482,0.8903473409230174,0.11469780219780219,Low
Nan,276.07,0.0,0.0,56,Clouds,broken clouds,2016-10-27 05:00:00,2700,10,2.92,5,3,0,0.9659258262890683,0.25881904510252074,0.8903473409230174,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.3849687907647183,-0.28164617933040414,0.8903473409230174,0.3708791208791209,Medium
Nan,274.788,0.0,0.0,20,Clouds,few clouds,2016-10-27 06:00:00,5350,10,1.64,6,3,0,1.0,6.123233995736766e-17,0.8862192408165898,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.4809298816188902,1.05205323196094,0.8862192408165898,0.7348901098901099,High
Nan,274.788,0.0,0.0,20,Clouds,few clouds,2016-10-27 07:00:00,6170,10,1.64,7,3,0,0.9659258262890683,-0.25881904510252063,0.8862192408165898,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.4809298816188902,1.464745125266186,0.8862192408165898,0.8475274725274725,High
Nan,274.788,0.0,0.0,20,Clouds,few clouds,2016-10-27 08:00:00,5798,10,1.64,8,3,0,0.8660254037844387,-0.4999999999999998,0.8862192408165898,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.4809298816188902,1.277523924888684,0.8862192408165898,0.7964285714285714,High
Nan,278.762,0.0,0.0,36,Clouds,scattered clouds,2016-10-27 09:00:00,4827,10,5.61,9,3,0,0.7071067811865476,-0.7071067811865475,0.8990228013029316,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.1833005607664977,0.7888363292796672,0.8990228013029316,0.6630494505494505,High
Nan,278.762,0.0,0.0,36,Clouds,scattered clouds,2016-10-27 10:00:00,4164,10,5.61,10,3,0,0.49999999999999994,-0.8660254037844387,0.8990228013029316,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.1833005607664977,0.45515983505847424,0.8990228013029316,0.5719780219780219,Medium
Nan,278.762,0.0,0.0,36,Clouds,scattered clouds,2016-10-27 11:00:00,4432,10,5.61,11,3,0,0.258819045102521,-0.9659258262890682,0.8990228013029316,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.1833005607664977,0.5900396245777498,0.8990228013029316,0.6087912087912087,Medium
Nan,281.469,0.0,0.0,80,Clouds,broken clouds,2016-10-27 12:00:00,4556,10,8.32,12,3,0,1.2246467991473532e-16,-1.0,0.9077627632470087,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.019867061276319303,0.6524466913702505,0.9077627632470087,0.6258241758241758,Medium
Nan,281.469,0.0,0.0,80,Clouds,broken clouds,2016-10-27 13:00:00,4710,10,8.32,13,3,0,-0.2588190451025208,-0.9659258262890683,0.9077627632470087,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.019867061276319303,0.7299522420641625,0.9077627632470087,0.646978021978022,High
Nan,281.469,0.0,0.0,80,Clouds,broken clouds,2016-10-27 14:00:00,4772,10,8.32,14,3,0,-0.4999999999999997,-0.8660254037844388,0.9077627632470087,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.019867061276319303,0.7611557754604128,0.9077627632470087,0.6554945054945055,High
Nan,282.889,0.0,0.0,12,Clouds,few clouds,2016-10-27 15:00:00,4922,10,9.74,15,3,0,-0.7071067811865471,-0.7071067811865479,0.9123423743025768,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.12632389644266623,0.83664819496747,0.9123423743025768,0.6760989010989011,High
Nan,282.889,0.0,0.0,12,Clouds,few clouds,2016-10-27 16:00:00,6534,10,9.74,16,3,0,-0.8660254037844385,-0.5000000000000004,0.9123423743025768,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.12632389644266623,1.647940063269978,0.9123423743025768,0.8975274725274726,High
Nan,282.889,0.0,0.0,12,Clouds,few clouds,2016-10-27 17:00:00,6013,10,9.74,17,3,0,-0.9659258262890683,-0.25881904510252063,0.9123423743025768,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.12632389644266623,1.3857297261821329,0.9123423743025768,0.8259615384615384,High
Nan,280.562,0.0,0.0,0,Clear,Sky is Clear,2016-10-27 18:00:00,4634,10,7.41,18,3,0,-1.0,-1.8369701987210297e-16,0.9048279420775954,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.048355276752818525,0.6917027495139202,0.9048279420775954,0.6365384615384615,High
Nan,280.562,0.0,0.0,0,Clear,Sky is Clear,2016-10-27 19:00:00,3514,10,7.41,19,3,0,-0.9659258262890684,0.2588190451025203,0.9048279420775954,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.048355276752818525,0.12802601719455967,0.9048279420775954,0.4826923076923077,Medium
Nan,280.562,0.0,0.0,0,Clear,Sky is Clear,2016-10-27 20:00:00,2646,10,7.41,20,3,0,-0.8660254037844386,0.5000000000000001,0.9048279420775954,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,-0.048355276752818525,-0.30882345035294473,0.9048279420775954,0.36346153846153845,Medium
Nan,280.686,0.0,0.0,64,Clouds,broken clouds,2016-10-27 21:00:00,2492,10,7.54,21,3,0,-0.7071067811865477,0.7071067811865474,0.9052472022446545,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.0386092284629417,-0.3863290010468568,0.9052472022446545,0.3423076923076923,Medium
Nan,280.686,0.0,0.0,64,Clouds,broken clouds,2016-10-27 22:00:00,1860,10,7.54,22,3,0,-0.5000000000000004,0.8660254037844384,0.9052472022446545,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.0386092284629417,-0.7044037285699245,0.9052472022446545,0.2554945054945055,Low
Nan,280.686,0.0,0.0,64,Clouds,broken clouds,2016-10-27 23:00:00,1981,10,7.54,23,3,0,-0.25881904510252157,0.9659258262890681,0.9052472022446545,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-0.0386092284629417,-0.643506510167565,0.9052472022446545,0.2721153846153846,Low
Nan,281.372,0.0,0.0,12,Clouds,few clouds,2016-10-28 00:00:00,697,10,8.22,0,4,0,0.0,1.0,0.9074402554261941,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.01237010105333715,-1.2897216211479747,0.9074402554261941,0.09574175824175825,Low
Nan,281.372,0.0,0.0,12,Clouds,few clouds,2016-10-28 01:00:00,389,10,8.22,1,4,0,0.25881904510252074,0.9659258262890683,0.9074402554261941,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.01237010105333715,-1.4447327225357989,0.9074402554261941,0.05343406593406593,Low
Nan,281.372,0.0,0.0,12,Clouds,few clouds,2016-10-28 02:00:00,342,10,8.22,2,4,0,0.49999999999999994,0.8660254037844387,0.9074402554261941,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.01237010105333715,-1.4683870139813435,0.9074402554261941,0.04697802197802198,Low
Nan,281.915,0.0,0.0,56,Clouds,broken clouds,2016-10-28 03:00:00,380,10,8.77,3,4,0,0.7071067811865476,0.7071067811865476,0.9092140484406745,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.05360338227973905,-1.4492622677062224,0.9092140484406745,0.0521978021978022,Low
Nan,281.915,0.0,0.0,56,Clouds,broken clouds,2016-10-28 04:00:00,799,10,8.77,4,4,0,0.8660254037844386,0.5000000000000001,0.9092140484406745,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.05360338227973905,-1.238386775883176,0.9092140484406745,0.10975274725274725,Low
Nan,281.915,0.0,0.0,56,Clouds,broken clouds,2016-10-28 05:00:00,2504,10,8.77,5,4,0,0.9659258262890683,0.25881904510252074,0.9092140484406745,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.05360338227973905,-0.3802896074862922,0.9092140484406745,0.34395604395604396,Medium
Nan,283.84,0.0,0.0,56,Clouds,broken clouds,2016-10-28 06:00:00,5369,10,10.69,6,4,0,1.0,6.123233995736766e-17,0.915406198600316,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.19754501856099685,1.0616156050985006,0.915406198600316,0.7375,High
Nan,283.84,0.0,0.0,56,Clouds,broken clouds,2016-10-28 07:00:00,6310,10,10.69,7,4,0,0.9659258262890683,-0.25881904510252063,0.915406198600316,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.19754501856099685,1.535204716806106,0.915406198600316,0.8667582417582418,High
Nan,283.84,0.0,0.0,56,Clouds,broken clouds,2016-10-28 08:00:00,5082,10,10.69,8,4,0,0.8660254037844387,-0.4999999999999998,0.915406198600316,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.19754501856099685,0.9171734424416644,0.915406198600316,0.698076923076923,High
Nan,285.82,0.0,0.0,48,Clouds,scattered clouds,2016-10-28 09:00:00,4637,10,12.67,9,4,0,0.7071067811865476,-0.7071067811865475,0.9217918534524462,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.345984830976044,0.6932125979040613,0.9217918534524462,0.6369505494505494,High
Nan,285.82,0.0,0.0,48,Clouds,scattered clouds,2016-10-28 10:00:00,4324,10,12.67,10,4,0,0.49999999999999994,-0.8660254037844387,0.9217918534524462,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.345984830976044,0.5356850825326687,0.9217918534524462,0.593956043956044,Medium
Nan,285.82,0.0,0.0,48,Clouds,scattered clouds,2016-10-28 11:00:00,4584,10,12.67,11,4,0,0.258819045102521,-0.9659258262890682,0.9217918534524462,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.345984830976044,0.6665386096782344,0.9217918534524462,0.6296703296703297,High
Nan,291.14,0.0,0.0,44,Clouds,scattered clouds,2016-10-28 12:00:00,4570,10,17.99,12,4,0,1.2246467991473532e-16,-1.0,0.9389492695197859,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7448231148386957,0.6594926505242424,0.9389492695197859,0.6277472527472527,Medium
Nan,291.14,0.0,0.0,44,Clouds,scattered clouds,2016-10-28 13:00:00,4668,10,17.99,13,4,0,-0.2588190451025208,-0.9659258262890683,0.9389492695197859,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7448231148386957,0.7088143646021865,0.9389492695197859,0.6412087912087913,High
Nan,291.14,0.0,0.0,44,Clouds,scattered clouds,2016-10-28 14:00:00,4825,10,17.99,14,4,0,-0.4999999999999997,-0.8660254037844388,0.9389492695197859,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.7448231148386957,0.7878297636862397,0.9389492695197859,0.6627747252747253,High
Nan,294.459,0.0,0.0,8,Clear,sky is clear,2016-10-28 15:00:00,5640,10,21.31,15,4,0,-0.7071067811865471,-0.7071067811865479,0.9496565291708323,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.993722194241704,1.198005243007917,0.9496565291708323,0.7747252747252747,High
Nan,294.459,0.0,0.0,8,Clear,sky is clear,2016-10-28 16:00:00,5998,10,21.31,16,4,0,-0.8660254037844385,-0.5000000000000004,0.9496565291708323,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.993722194241704,1.3781804842314271,0.9496565291708323,0.8239010989010989,High
Nan,294.459,0.0,0.0,8,Clear,sky is clear,2016-10-28 17:00:00,5621,10,21.31,17,4,0,-0.9659258262890683,-0.25881904510252063,0.9496565291708323,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.993722194241704,1.1884428698703566,0.9496565291708323,0.7721153846153846,High
Nan,290.273,0.0,0.0,0,Clear,Sky is Clear,2016-10-28 18:00:00,4982,10,17.12,18,4,0,-1.0,-1.8369701987210297e-16,0.9361434514786984,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.679599560898751,0.8668451627702929,0.9361434514786984,0.6843406593406594,High
Nan,290.273,0.0,0.0,0,Clear,Sky is Clear,2016-10-28 19:00:00,3788,10,17.12,19,4,0,-0.9659258262890684,0.2588190451025203,0.9361434514786984,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.679599560898751,0.26592550349411753,0.9361434514786984,0.5203296703296704,Medium
Nan,290.273,0.0,0.0,0,Clear,Sky is Clear,2016-10-28 20:00:00,2911,10,17.12,20,4,0,-0.8660254037844386,0.5000000000000001,0.9361434514786984,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.679599560898751,-0.1754535092238103,0.9361434514786984,0.3998626373626374,Medium
Nan,286.107,0.0,0.0,56,Clouds,broken clouds,2016-10-28 21:00:00,2785,10,12.96,21,4,0,-0.7071067811865477,0.7071067811865474,0.9227271261328086,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.36772601562269236,-0.23886714160973838,0.9227271261328086,0.38255494505494503,Medium
Nan,286.107,0.0,0.0,56,Clouds,broken clouds,2016-10-28 22:00:00,2671,10,12.96,22,4,0,-0.5000000000000004,0.8660254037844384,0.9227271261328086,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.36772601562269236,-0.29624138043510184,0.9227271261328086,0.36689560439560437,Medium
Nan,286.107,0.0,0.0,56,Clouds,broken clouds,2016-10-28 23:00:00,1940,10,12.96,23,4,0,-0.25881904510252157,0.9659258262890681,0.9227271261328086,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.36772601562269236,-0.6641411048328273,0.9227271261328086,0.2664835164835165,Low
Nan,284.454,0.0,0.0,80,Clouds,broken clouds,2016-10-29 00:00:00,1151,10,11.3,0,5,1,0.0,1.0,0.9173734963072855,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.24327647592118823,-1.0612312314399484,0.9173734963072855,0.1581043956043956,Low
Nan,284.454,0.0,0.0,80,Clouds,broken clouds,2016-10-29 01:00:00,793,10,11.3,1,5,1,0.25881904510252074,0.9659258262890683,0.9173734963072855,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.24327647592118823,-1.2414064726634582,0.9173734963072855,0.10892857142857143,Low
Nan,284.454,0.0,0.0,80,Clouds,broken clouds,2016-10-29 02:00:00,580,10,11.3,2,5,1,0.49999999999999994,0.8660254037844387,0.9173734963072855,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.24327647592118823,-1.3486057083634793,0.9173734963072855,0.07967032967032966,Low
Nan,283.805,0.0,0.0,56,Clouds,broken clouds,2016-10-29 03:00:00,644,10,10.66,3,5,1,0.7071067811865476,0.7071067811865476,0.9153094462540717,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.19529593049410224,-1.3163956093738016,0.9153094462540717,0.08846153846153847,Low
Nan,283.805,0.0,0.0,56,Clouds,broken clouds,2016-10-29 04:00:00,607,10,10.66,4,5,1,0.8660254037844386,0.5000000000000001,0.9153094462540717,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.19529593049410224,-1.335017072852209,0.9153094462540717,0.08337912087912087,Low
Nan,283.805,0.0,0.0,56,Clouds,broken clouds,2016-10-29 05:00:00,802,10,10.66,5,5,1,0.9659258262890683,0.25881904510252074,0.9153094462540717,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.19529593049410224,-1.2368769274930347,0.9153094462540717,0.11016483516483516,Low
Nan,282.4240000000001,0.0,0.0,80,Clouds,broken clouds,2016-10-29 06:00:00,1470,10,9.27,6,5,1,1.0,6.123233995736766e-17,0.9108265875447479,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.09108818339464994,-0.9006840192882732,0.9108265875447479,0.20192307692307693,Low
Nan,282.4240000000001,0.0,0.0,80,Clouds,broken clouds,2016-10-29 07:00:00,2328,10,9.27,7,5,1,0.9659258262890683,-0.25881904510252063,0.9108265875447479,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.09108818339464994,-0.468867379707906,0.9108265875447479,0.31978021978021975,Medium
Nan,282.4240000000001,0.0,0.0,80,Clouds,broken clouds,2016-10-29 08:00:00,3251,10,9.27,8,5,1,0.8660254037844387,-0.4999999999999998,0.9108265875447479,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.09108818339464994,-0.004337358341147299,0.9108265875447479,0.4465659340659341,Medium
Nan,283.699,0.0,0.0,80,Clouds,broken clouds,2016-10-29 09:00:00,3823,10,10.55,9,5,1,0.7071067811865476,-0.7071067811865475,0.9149546876511755,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.1870492742488219,0.28354040137909753,0.9149546876511755,0.5251373626373627,Medium
Nan,283.699,0.0,0.0,80,Clouds,broken clouds,2016-10-29 10:00:00,4007,10,10.55,10,5,1,0.49999999999999994,-0.8660254037844387,0.9149546876511755,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.1870492742488219,0.37614443597442104,0.9149546876511755,0.550412087912088,Medium
Nan,283.699,0.0,0.0,80,Clouds,broken clouds,2016-10-29 11:00:00,4451,10,10.55,11,5,1,0.258819045102521,-0.9659258262890682,0.9149546876511755,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.1870492742488219,0.5996019977153104,0.9149546876511755,0.611401098901099,Medium
Nan,284.637,0.0,0.0,92,Clouds,overcast clouds,2016-10-29 12:00:00,4144,10,11.49,12,5,1,1.2246467991473532e-16,-1.0,0.9179862611668332,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.2575207003448543,0.44509417912419996,0.9179862611668332,0.5692307692307692,Medium
Nan,284.637,0.0,0.0,92,Clouds,overcast clouds,2016-10-29 13:00:00,3807,10,11.49,13,5,1,-0.2588190451025208,-0.9659258262890683,0.9179862611668332,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.2575207003448543,0.2754878766316781,0.9179862611668332,0.5229395604395605,Medium
Nan,284.637,0.0,0.0,92,Clouds,overcast clouds,2016-10-29 14:00:00,3789,10,11.49,14,5,1,-0.4999999999999997,-0.8660254037844388,0.9179862611668332,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.2575207003448543,0.2664287862908312,0.9179862611668332,0.520467032967033,Medium
Nan,284.311,0.0,0.0,92,Rain,light rain,2016-10-29 15:00:00,3779,10,11.16,15,5,1,-0.7071067811865471,-0.7071067811865479,0.916921985358145,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0.23278073160901314,0.26139595832369406,0.916921985358145,0.5190934065934066,Medium
