holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,temp_c
Nan,277.92900000000003,0.0,0.0,32,Clouds,scattered clouds,2016-10-14 06:00:00,5343,10,4.78
Nan,277.92900000000003,0.0,0.0,32,Clouds,scattered clouds,2016-10-14 07:00:00,6108,10,4.78
Nan,281.278,0.0,0.0,48,Clouds,scattered clouds,2016-10-14 08:00:00,5215,10,8.13
Nan,282.389,0.0,0.0,12,Clouds,few clouds,2016-10-14 10:00:00,4221,10,9.24
Nan,282.389,0.0,0.0,12,Clouds,few clouds,2016-10-14 11:00:00,4726,10,9.24
Nan,288.1140000000001,0.0,0.0,36,Clouds,scattered clouds,2016-10-14 12:00:00,4619,10,14.96
Nan,288.1140000000001,0.0,0.0,36,Clouds,scattered clouds,2016-10-14 13:00:00,4638,10,14.96
Nan,292.399,0.0,0.0,0,Clear,Sky is Clear,2016-10-14 14:00:00,4994,10,19.25
Nan,292.399,0.0,0.0,0,Clear,Sky is Clear,2016-10-14 15:00:00,5686,10,19.25
Nan,292.399,0.0,0.0,0,Clear,Sky is Clear,2016-10-14 16:00:00,6047,10,19.25
Nan,292.089,0.0,0.0,8,Clear,sky is clear,2016-10-14 17:00:00,5308,10,18.94
Nan,292.089,0.0,0.0,8,Clear,sky is clear,2016-10-14 18:00:00,4549,10,18.94
Nan,292.089,0.0,0.0,8,Clear,sky is clear,2016-10-14 19:00:00,3577,10,18.94
Nan,291.613,0.0,0.0,12,Clouds,few clouds,2016-10-14 20:00:00,2800,10,18.46
Nan,291.613,0.0,0.0,12,Clouds,few clouds,2016-10-14 21:00:00,3068,10,18.46
Nan,291.613,0.0,0.0,12,Clouds,few clouds,2016-10-14 22:00:00,2481,10,18.46
Nan,291.381,0.0,0.0,64,Clouds,broken clouds,2016-10-14 23:00:00,1703,10,18.23
Nan,291.381,0.0,0.0,64,Clouds,broken clouds,2016-10-15 00:00:00,1148,10,18.23
Nan,291.381,0.0,0.0,64,Clouds,broken clouds,2016-10-15 01:00:00,682,10,18.23
Nan,291.628,0.0,0.0,88,Clouds,overcast clouds,2016-10-15 02:00:00,547,10,18.48
Nan,291.628,0.0,0.0,88,Clouds,overcast clouds,2016-10-15 03:00:00,391,10,18.48
Nan,291.628,0.0,0.0,88,Clouds,overcast clouds,2016-10-15 04:00:00,399,10,18.48
Nan,291.573,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 05:00:00,707,10,18.42
Nan,291.573,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 06:00:00,1188,10,18.42
Nan,291.573,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 07:00:00,1547,10,18.42
Nan,292.9190000000001,0.0,0.0,88,Clouds,overcast clouds,2016-10-15 09:00:00,3596,10,19.77
Nan,292.612,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 11:00:00,4079,10,19.46
Nan,295.426,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 11:00:00,4079,10,22.28
Nan,295.426,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 12:00:00,4396,10,22.28
Nan,295.426,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 14:00:00,4343,10,22.28
Nan,295.931,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 15:00:00,4191,10,22.78
Nan,295.931,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 16:00:00,4372,10,22.78
Nan,295.931,0.0,0.0,92,Clouds,overcast clouds,2016-10-15 17:00:00,4165,10,22.78
Nan,292.535,0.0,0.0,88,Clouds,overcast clouds,2016-10-15 18:00:00,3842,10,19.39
Nan,292.535,0.0,0.0,88,Clouds,overcast clouds,2016-10-15 19:00:00,3436,10,19.39
Nan,289.771,0.0,0.0,44,Rain,light rain,2016-10-15 21:00:00,4319,10,16.62
Nan,289.771,0.0,0.0,44,Rain,light rain,2016-10-15 22:00:00,2805,10,16.62
Nan,289.771,0.0,0.0,44,Rain,light rain,2016-10-15 23:00:00,1996,10,16.62
Nan,285.78,0.0,0.0,36,Clouds,scattered clouds,2016-10-16 00:00:00,1416,10,12.63
Nan,285.78,0.0,0.0,36,Clouds,scattered clouds,2016-10-16 01:00:00,947,10,12.63
Nan,285.78,0.0,0.0,36,Clouds,scattered clouds,2016-10-16 02:00:00,756,10,12.63
Nan,282.891,0.0,0.0,0,Clear,Sky is Clear,2016-10-16 03:00:00,413,10,9.74
Nan,280.189,0.0,0.0,0,Clear,Sky is Clear,2016-10-16 06:00:00,761,10,7.04
Nan,280.189,0.0,0.0,0,Clear,Sky is Clear,2016-10-16 07:00:00,1086,10,7.04
Nan,286.252,0.0,0.0,0,Clear,Sky is Clear,2016-10-16 08:00:00,1761,10,13.1
Nan,286.975,0.0,0.0,8,Clear,sky is clear,2016-10-16 09:00:00,2445,10,13.83
Nan,286.975,0.0,0.0,8,Clear,sky is clear,2016-10-16 10:00:00,3132,10,13.83
Nan,286.975,0.0,0.0,8,Clear,sky is clear,2016-10-16 11:00:00,3377,10,13.83
Nan,291.422,0.0,0.0,20,Clouds,few clouds,2016-10-16 12:00:00,3977,10,18.27
Nan,291.422,0.0,0.0,20,Clouds,few clouds,2016-10-16 13:00:00,4123,10,18.27
Nan,291.872,0.0,0.0,88,Clouds,overcast clouds,2016-10-16 14:00:00,4505,10,18.72
Nan,291.872,0.0,0.0,88,Clouds,overcast clouds,2016-10-16 15:00:00,4520,10,18.72
Nan,291.872,0.0,0.0,88,Clouds,overcast clouds,2016-10-16 16:00:00,4550,10,18.72
Nan,290.271,0.0,0.0,76,Clouds,broken clouds,2016-10-16 17:00:00,4355,10,17.12
Nan,290.271,0.0,0.0,76,Clouds,broken clouds,2016-10-16 18:00:00,3926,10,17.12
Nan,290.271,0.0,0.0,76,Clouds,broken clouds,2016-10-16 19:00:00,3332,10,17.12
Nan,291.151,0.0,0.0,92,Rain,light rain,2016-10-16 20:00:00,2578,10,18.0
Nan,291.151,0.0,0.0,92,Rain,light rain,2016-10-16 21:00:00,2024,10,18.0
Nan,291.151,0.0,0.0,92,Rain,light rain,2016-10-16 22:00:00,1399,10,18.0
Nan,290.368,0.0,0.0,92,Rain,moderate rain,2016-10-16 23:00:00,995,10,17.22
Nan,290.368,0.0,0.0,92,Rain,moderate rain,2016-10-17 00:00:00,514,10,17.22
Nan,290.368,0.0,0.0,92,Rain,moderate rain,2016-10-17 01:00:00,317,10,17.22
Nan,290.823,0.0,0.0,24,Rain,light rain,2016-10-17 02:00:00,239,10,17.67
Nan,290.823,0.0,0.0,24,Rain,light rain,2016-10-17 03:00:00,297,10,17.67
Nan,290.823,0.0,0.0,24,Rain,light rain,2016-10-17 04:00:00,836,10,17.67
Nan,287.4890000000001,0.0,0.0,32,Clouds,scattered clouds,2016-10-17 05:00:00,2685,10,14.34
Nan,287.4890000000001,0.0,0.0,32,Clouds,scattered clouds,2016-10-17 06:00:00,5288,10,14.34
Nan,287.4890000000001,0.0,0.0,32,Clouds,scattered clouds,2016-10-17 07:00:00,6241,10,14.34
Nan,288.865,0.0,0.0,0,Clear,Sky is Clear,2016-10-17 08:00:00,5482,10,15.72
Nan,290.724,0.0,0.0,12,Clouds,few clouds,2016-10-17 09:00:00,4607,10,17.57
Nan,290.724,0.0,0.0,12,Clouds,few clouds,2016-10-17 10:00:00,4064,10,17.57
Nan,290.724,0.0,0.0,12,Clouds,few clouds,2016-10-17 11:00:00,4071,10,17.57
Nan,292.344,0.0,0.0,92,Clouds,overcast clouds,2016-10-17 12:00:00,4293,10,19.19
Nan,292.344,0.0,0.0,92,Clouds,overcast clouds,2016-10-17 13:00:00,4341,10,19.19
Nan,292.473,0.0,0.0,64,Rain,light rain,2016-10-17 14:00:00,4693,10,19.32
Nan,292.473,0.0,0.0,64,Rain,light rain,2016-10-17 15:00:00,5272,10,19.32
Nan,292.473,0.0,0.0,64,Rain,light rain,2016-10-17 16:00:00,5961,10,19.32
Nan,289.64,0.0,0.0,100,Rain,heavy intensity rain,2016-10-17 17:00:00,5262,10,16.49
Nan,289.64,0.0,0.0,100,Rain,heavy intensity rain,2016-10-17 18:00:00,4048,10,16.49
Nan,289.64,0.0,0.0,100,Rain,heavy intensity rain,2016-10-17 19:00:00,2961,10,16.49
Nan,286.623,0.0,0.0,32,Rain,moderate rain,2016-10-17 20:00:00,2322,10,13.47
Nan,286.623,0.0,0.0,32,Rain,moderate rain,2016-10-17 21:00:00,1969,10,13.47
Nan,286.623,0.0,0.0,32,Rain,moderate rain,2016-10-17 22:00:00,2275,10,13.47
Nan,284.634,0.0,0.0,64,Rain,light rain,2016-10-17 23:00:00,1916,10,11.48
Nan,284.634,0.0,0.0,64,Rain,light rain,2016-10-18 00:00:00,591,10,11.48
Nan,284.634,0.0,0.0,64,Rain,light rain,2016-10-18 01:00:00,441,10,11.48
Nan,284.223,0.0,0.0,20,Rain,light rain,2016-10-18 02:00:00,310,10,11.07
Nan,284.223,0.0,0.0,20,Rain,light rain,2016-10-18 03:00:00,431,10,11.07
Nan,284.223,0.0,0.0,20,Rain,light rain,2016-10-18 04:00:00,1000,10,11.07
Nan,282.865,0.0,0.0,24,Clouds,few clouds,2016-10-18 05:00:00,2861,10,9.72
Nan,282.865,0.0,0.0,24,Clouds,few clouds,2016-10-18 06:00:00,5747,10,9.72
Nan,282.865,0.0,0.0,24,Clouds,few clouds,2016-10-18 07:00:00,6322,10,9.72
Nan,284.881,0.0,0.0,12,Clouds,few clouds,2016-10-18 08:00:00,4313,10,11.73
Nan,284.881,0.0,0.0,12,Clouds,few clouds,2016-10-18 09:00:00,4977,10,11.73
Nan,284.881,0.0,0.0,12,Clouds,few clouds,2016-10-18 10:00:00,4299,10,11.73
Nan,287.952,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 11:00:00,4254,10,14.8
Nan,287.952,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 12:00:00,4370,10,14.8
Nan,287.952,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 13:00:00,4470,10,14.8
Nan,288.834,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 14:00:00,4623,10,15.68
Nan,288.834,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 15:00:00,5058,10,15.68
Nan,288.834,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 16:00:00,6169,10,15.68
Nan,285.584,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 17:00:00,5712,10,12.43
Nan,285.584,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 18:00:00,4436,10,12.43
Nan,285.584,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 19:00:00,3093,10,12.43
Nan,283.628,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 20:00:00,2671,10,10.48
Nan,283.628,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 21:00:00,3270,10,10.48
Nan,283.628,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 22:00:00,2693,10,10.48
Nan,282.737,0.0,0.0,0,Clear,Sky is Clear,2016-10-18 23:00:00,996,10,9.59
Nan,282.737,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 00:00:00,597,10,9.59
Nan,282.737,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 01:00:00,403,10,9.59
Nan,281.361,0.0,0.0,8,Clear,sky is clear,2016-10-19 02:00:00,583,10,8.21
Nan,281.361,0.0,0.0,8,Clear,sky is clear,2016-10-19 03:00:00,873,10,8.21
Nan,281.361,0.0,0.0,8,Clear,sky is clear,2016-10-19 04:00:00,1260,10,8.21
Nan,279.525,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 05:00:00,3235,10,6.38
Nan,279.525,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 06:00:00,5871,10,6.38
Nan,279.525,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 07:00:00,6330,10,6.38
Nan,284.603,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 08:00:00,5862,10,11.45
Nan,281.54,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 10:00:00,4187,10,8.39
Nan,281.54,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 11:00:00,4365,10,8.39
Nan,284.789,0.0,0.0,32,Clouds,scattered clouds,2016-10-19 13:00:00,4521,10,11.64
Nan,285.2270000000001,0.0,0.0,48,Clouds,scattered clouds,2016-10-19 14:00:00,4464,10,12.08
Nan,285.2270000000001,0.0,0.0,48,Clouds,scattered clouds,2016-10-19 15:00:00,5174,10,12.08
Nan,285.2270000000001,0.0,0.0,48,Clouds,scattered clouds,2016-10-19 16:00:00,6257,10,12.08
Nan,281.821,0.0,0.0,12,Clouds,few clouds,2016-10-19 17:00:00,5674,10,8.67
Nan,281.821,0.0,0.0,12,Clouds,few clouds,2016-10-19 18:00:00,4507,10,8.67
Nan,281.821,0.0,0.0,12,Clouds,few clouds,2016-10-19 19:00:00,3318,10,8.67
Nan,278.631,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 20:00:00,2401,10,5.48
Nan,278.631,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 21:00:00,2314,10,5.48
Nan,278.631,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 22:00:00,1565,10,5.48
Nan,276.173,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 23:00:00,951,10,3.02
Nan,276.173,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 00:00:00,720,10,3.02
Nan,276.173,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 01:00:00,486,10,3.02
Nan,271.73,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 05:00:00,2743,10,-1.42
Nan,271.73,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 06:00:00,5634,10,-1.42
Nan,271.73,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 07:00:00,6296,10,-1.42
Nan,277.35200000000003,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 08:00:00,5223,10,4.2
Nan,276.81,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 10:00:00,4298,10,3.66
Nan,276.81,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 11:00:00,4444,10,3.66
Nan,281.426,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 13:00:00,4532,10,8.28
Nan,281.426,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 14:00:00,4609,10,8.28
Nan,282.512,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 15:00:00,4793,10,9.36
Nan,282.512,0.0,0.0,0,Clear,Sky is Clear,2016-10-20 16:00:00,6329,10,9.36
Nan,279.032,0.0,0.0,24,Clouds,few clouds,2016-10-20 17:00:00,5660,10,5.88
Nan,279.032,0.0,0.0,24,Clouds,few clouds,2016-10-20 18:00:00,4286,10,5.88
Nan,279.032,0.0,0.0,24,Clouds,few clouds,2016-10-20 19:00:00,2784,10,5.88
Nan,276.153,0.0,0.0,56,Clouds,broken clouds,2016-10-20 20:00:00,2266,10,3.0
Nan,276.153,0.0,0.0,56,Clouds,broken clouds,2016-10-20 21:00:00,2295,10,3.0
Nan,276.153,0.0,0.0,56,Clouds,broken clouds,2016-10-20 22:00:00,1501,10,3.0
Nan,276.055,0.0,0.0,68,Clouds,broken clouds,2016-10-20 23:00:00,996,10,2.91
Nan,276.055,0.0,0.0,68,Clouds,broken clouds,2016-10-21 00:00:00,580,10,2.91
Nan,276.055,0.0,0.0,68,Clouds,broken clouds,2016-10-21 01:00:00,374,10,2.91
Nan,273.948,0.0,0.0,32,Clouds,scattered clouds,2016-10-21 02:00:00,344,10,0.8
Nan,273.948,0.0,0.0,32,Clouds,scattered clouds,2016-10-21 03:00:00,492,10,0.8
Nan,273.948,0.0,0.0,32,Clouds,scattered clouds,2016-10-21 04:00:00,854,10,0.8
Nan,272.814,0.0,0.0,24,Clouds,few clouds,2016-10-21 05:00:00,2563,10,-0.34
Nan,272.814,0.0,0.0,24,Clouds,few clouds,2016-10-21 06:00:00,5070,10,-0.34
Nan,272.814,0.0,0.0,24,Clouds,few clouds,2016-10-21 07:00:00,5659,10,-0.34
Nan,278.536,0.0,0.0,76,Clouds,broken clouds,2016-10-21 08:00:00,4961,10,5.39
Nan,278.974,0.0,0.0,8,Clear,sky is clear,2016-10-21 10:00:00,4377,10,5.82
Nan,278.974,0.0,0.0,8,Clear,sky is clear,2016-10-21 11:00:00,4439,10,5.82
Nan,283.8640000000001,0.0,0.0,12,Clouds,few clouds,2016-10-21 12:00:00,4483,10,10.71
Nan,283.8640000000001,0.0,0.0,12,Clouds,few clouds,2016-10-21 13:00:00,4506,10,10.71
Nan,284.263,0.0,0.0,68,Clouds,broken clouds,2016-10-21 14:00:00,5022,10,11.11
Nan,284.263,0.0,0.0,68,Clouds,broken clouds,2016-10-21 15:00:00,5257,10,11.11
Nan,284.263,0.0,0.0,68,Clouds,broken clouds,2016-10-21 16:00:00,5997,10,11.11
Nan,281.738,0.0,0.0,56,Clouds,broken clouds,2016-10-21 17:00:00,5650,10,8.59
Nan,281.738,0.0,0.0,56,Clouds,broken clouds,2016-10-21 18:00:00,4684,10,8.59
Nan,281.738,0.0,0.0,56,Clouds,broken clouds,2016-10-21 19:00:00,3892,10,8.59
Nan,279.616,0.0,0.0,0,Clear,Sky is Clear,2016-10-21 20:00:00,3228,10,6.47
Nan,279.616,0.0,0.0,0,Clear,Sky is Clear,2016-10-21 21:00:00,3283,10,6.47
Nan,279.616,0.0,0.0,0,Clear,Sky is Clear,2016-10-21 22:00:00,3462,10,6.47
Nan,278.209,0.0,0.0,12,Clouds,few clouds,2016-10-21 23:00:00,2010,10,5.06
Nan,278.209,0.0,0.0,12,Clouds,few clouds,2016-10-22 00:00:00,1295,10,5.06
Nan,278.209,0.0,0.0,12,Clouds,few clouds,2016-10-22 01:00:00,1001,10,5.06
Nan,276.955,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 02:00:00,745,10,3.81
Nan,276.955,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 03:00:00,484,10,3.81
Nan,276.955,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 04:00:00,447,10,3.81
Nan,273.601,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 05:00:00,795,10,0.45
Nan,273.601,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 06:00:00,1439,10,0.45
Nan,273.601,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 07:00:00,2061,10,0.45
Nan,280.913,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 08:00:00,3073,10,7.76
Nan,282.4290000000001,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 10:00:00,3718,10,9.28
Nan,282.4290000000001,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 11:00:00,3981,10,9.28
Nan,288.818,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 12:00:00,4130,10,15.67
Nan,288.818,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 13:00:00,3863,10,15.67
Nan,288.818,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 14:00:00,4068,10,15.67
Nan,290.367,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 15:00:00,5004,10,17.22
Nan,290.367,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 16:00:00,4603,10,17.22
Nan,290.367,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 17:00:00,4460,10,17.22
Nan,283.394,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 18:00:00,3905,10,10.24
Nan,283.394,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 19:00:00,3590,10,10.24
Nan,283.394,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 20:00:00,3153,10,10.24
Nan,280.499,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 21:00:00,2598,10,7.35
Nan,280.499,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 22:00:00,1559,10,7.35
Nan,280.499,0.0,0.0,0,Clear,Sky is Clear,2016-10-22 23:00:00,1219,10,7.35
Nan,280.24,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 00:00:00,1295,10,7.09
Nan,280.24,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 01:00:00,1001,10,7.09
Nan,280.24,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 02:00:00,745,10,7.09
Nan,280.423,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 03:00:00,484,10,7.27
Nan,280.423,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 04:00:00,447,10,7.27
Nan,280.423,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 05:00:00,721,10,7.27
Nan,279.832,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 06:00:00,1189,10,6.68
Nan,279.832,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 07:00:00,1641,10,6.68
Nan,279.832,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 08:00:00,2375,10,6.68
Nan,283.607,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 09:00:00,2595,10,10.46
Nan,283.607,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 10:00:00,3307,10,10.46
Nan,283.607,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 11:00:00,3959,10,10.46
Nan,287.296,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 12:00:00,3921,10,14.15
Nan,287.296,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 13:00:00,3822,10,14.15
Nan,287.296,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 14:00:00,3790,10,14.15
Nan,287.356,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 15:00:00,4435,10,14.21
Nan,287.356,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 16:00:00,4603,10,14.21
Nan,287.356,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 17:00:00,4460,10,14.21
Nan,284.385,0.0,0.0,44,Clouds,scattered clouds,2016-10-23 18:00:00,3905,10,11.24
Nan,284.385,0.0,0.0,44,Clouds,scattered clouds,2016-10-23 19:00:00,3590,10,11.24
Nan,284.385,0.0,0.0,44,Clouds,scattered clouds,2016-10-23 20:00:00,3153,10,11.24
Nan,280.49,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 21:00:00,2598,10,7.34
Nan,280.49,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 22:00:00,1559,10,7.34
Nan,280.49,0.0,0.0,0,Clear,Sky is Clear,2016-10-23 23:00:00,1219,10,7.34
Nan,277.436,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 00:00:00,579,10,4.29
Nan,277.436,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 01:00:00,383,10,4.29
Nan,277.436,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 02:00:00,315,10,4.29
Nan,274.768,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 03:00:00,375,10,1.62
Nan,274.768,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 04:00:00,880,10,1.62
Nan,274.768,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 05:00:00,2798,10,1.62
Nan,271.838,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 06:00:00,5610,10,-1.31
Nan,271.838,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 07:00:00,5766,10,-1.31
Nan,271.838,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 08:00:00,5110,10,-1.31
Nan,277.053,0.0,0.0,8,Clear,sky is clear,2016-10-24 09:00:00,4660,10,3.9
Nan,277.053,0.0,0.0,8,Clear,sky is clear,2016-10-24 10:00:00,3867,10,3.9
Nan,277.053,0.0,0.0,8,Clear,sky is clear,2016-10-24 11:00:00,3934,10,3.9
Nan,282.41,0.0,0.0,8,Clear,sky is clear,2016-10-24 12:00:00,4166,10,9.26
Nan,282.41,0.0,0.0,8,Clear,sky is clear,2016-10-24 13:00:00,4382,10,9.26
Nan,282.41,0.0,0.0,8,Clear,sky is clear,2016-10-24 14:00:00,4581,10,9.26
Nan,284.056,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 15:00:00,4773,10,10.91
Nan,284.056,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 16:00:00,6252,10,10.91
Nan,284.056,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 17:00:00,5735,10,10.91
Nan,278.036,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 18:00:00,4257,10,4.89
Nan,278.036,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 19:00:00,2901,10,4.89
Nan,278.036,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 20:00:00,2193,10,4.89
Nan,274.547,0.0,0.0,32,Clouds,scattered clouds,2016-10-24 21:00:00,1936,10,1.4
Nan,274.547,0.0,0.0,32,Clouds,scattered clouds,2016-10-24 22:00:00,1310,10,1.4
Nan,274.547,0.0,0.0,32,Clouds,scattered clouds,2016-10-24 23:00:00,874,10,1.4
Nan,275.289,0.0,0.0,80,Clouds,broken clouds,2016-10-25 00:00:00,536,10,2.14
Nan,275.289,0.0,0.0,80,Clouds,broken clouds,2016-10-25 01:00:00,306,10,2.14
Nan,275.289,0.0,0.0,80,Clouds,broken clouds,2016-10-25 02:00:00,232,10,2.14
Nan,275.093,0.0,0.0,80,Clouds,broken clouds,2016-10-25 03:00:00,327,10,1.94
Nan,275.093,0.0,0.0,80,Clouds,broken clouds,2016-10-25 04:00:00,807,10,1.94
Nan,275.093,0.0,0.0,80,Clouds,broken clouds,2016-10-25 05:00:00,2738,10,1.94
Nan,276.511,0.0,0.0,92,Clouds,overcast clouds,2016-10-25 06:00:00,5510,10,3.36
Nan,276.511,0.0,0.0,92,Clouds,overcast clouds,2016-10-25 07:00:00,6149,10,3.36
Nan,276.511,0.0,0.0,92,Clouds,overcast clouds,2016-10-25 08:00:00,5526,10,3.36
Nan,280.025,0.0,0.0,48,Clouds,scattered clouds,2016-10-25 09:00:00,4881,10,6.88
Nan,280.025,0.0,0.0,48,Clouds,scattered clouds,2016-10-25 10:00:00,4033,10,6.88
Nan,280.025,0.0,0.0,48,Clouds,scattered clouds,2016-10-25 11:00:00,4245,10,6.88
Nan,284.938,0.0,0.0,76,Clouds,broken clouds,2016-10-25 12:00:00,4399,10,11.79
Nan,284.938,0.0,0.0,76,Clouds,broken clouds,2016-10-25 13:00:00,4380,10,11.79
Nan,284.938,0.0,0.0,76,Clouds,broken clouds,2016-10-25 14:00:00,4664,10,11.79
Nan,285.949,0.0,0.0,88,Clouds,overcast clouds,2016-10-25 15:00:00,4691,10,12.8
Nan,285.949,0.0,0.0,88,Clouds,overcast clouds,2016-10-25 16:00:00,6087,10,12.8
Nan,285.949,0.0,0.0,88,Clouds,overcast clouds,2016-10-25 17:00:00,5825,10,12.8
Nan,284.276,0.0,0.0,92,Clouds,overcast clouds,2016-10-25 18:00:00,4167,10,11.13
Nan,284.276,0.0,0.0,92,Clouds,overcast clouds,2016-10-25 19:00:00,2857,10,11.13
Nan,284.276,0.0,0.0,92,Clouds,overcast clouds,2016-10-25 20:00:00,2358,10,11.13
Nan,281.372,0.0,0.0,92,Rain,light rain,2016-10-25 21:00:00,2078,10,8.22
Nan,281.372,0.0,0.0,92,Rain,light rain,2016-10-25 22:00:00,1402,10,8.22
Nan,281.372,0.0,0.0,92,Rain,light rain,2016-10-25 23:00:00,846,10,8.22
Nan,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26 00:00:00,467,10,7.0
Nan,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26 01:00:00,286,10,7.0
Nan,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26 02:00:00,223,10,7.0
Nan,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26 03:00:00,326,10,6.08
Nan,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26 04:00:00,823,10,6.08
